step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,predicted_fraud_probability,fraud_risk_score,model_risk_segment,investigation_priority_rank
354,CASH_OUT,283429.1,C1379628544,283429.1,0.0,C1897350199,1110.49,284539.58,1,0,1.0,1000.0,Critical,182
684,TRANSFER,459.38,C295421144,459.38,0.0,C2125715094,0.0,0.0,1,0,1.0,1000.0,Critical,3338
647,TRANSFER,61846.05,C1809717536,61846.05,0.0,C2035598878,0.0,0.0,1,0,1.0,1000.0,Critical,3000
647,CASH_OUT,61846.05,C1010063091,61846.05,0.0,C2139077916,2094201.81,2156047.86,1,0,1.0,1000.0,Critical,3001
646,TRANSFER,6468916.64,C192639055,6468916.64,0.0,C63453823,0.0,0.0,1,0,1.0,1000.0,Critical,2994
639,TRANSFER,45890.12,C541466200,45890.12,0.0,C1815388266,0.0,0.0,1,0,1.0,1000.0,Critical,2914
639,TRANSFER,711932.67,C1372327870,711932.67,0.0,C608537873,0.0,0.0,1,0,1.0,1000.0,Critical,2918
639,TRANSFER,49199.2,C1187062508,49199.2,0.0,C477677741,0.0,0.0,1,0,1.0,1000.0,Critical,2924
638,TRANSFER,5101855.95,C918684226,5101855.95,0.0,C1674571647,0.0,0.0,1,0,1.0,1000.0,Critical,2910
638,CASH_OUT,5101855.95,C2134692608,5101855.95,0.0,C775400277,145922.42,5247778.37,1,0,1.0,1000.0,Critical,2911
638,TRANSFER,43996.54,C856398760,43996.54,0.0,C776566815,0.0,0.0,1,0,1.0,1000.0,Critical,2912
638,CASH_OUT,43996.54,C103861454,43996.54,0.0,C1002939134,808284.11,852280.66,1,0,1.0,1000.0,Critical,2913
646,CASH_OUT,10000000.0,C51318897,10000000.0,0.0,C259016801,0.0,10000000.0,1,0,1.0,1000.0,Critical,2998
645,TRANSFER,21990.52,C367940440,21990.52,0.0,C166648181,0.0,0.0,1,0,1.0,1000.0,Critical,2989
639,TRANSFER,208253.11,C264677298,208253.11,0.0,C1391038998,0.0,0.0,1,0,1.0,1000.0,Critical,2920
638,TRANSFER,134293.12,C1081458588,134293.12,0.0,C633958769,0.0,0.0,1,0,1.0,1000.0,Critical,2903
638,CASH_OUT,134293.12,C146779092,134293.12,0.0,C2005939725,5256422.7,5390715.81,1,0,1.0,1000.0,Critical,2904
638,TRANSFER,7788725.2,C1474481275,7788725.2,0.0,C955662088,0.0,0.0,1,0,1.0,1000.0,Critical,2905
639,CASH_OUT,246250.77,C2080432617,246250.77,0.0,C1212610718,270734.08,516984.85,1,0,1.0,1000.0,Critical,2923
646,CASH_OUT,43071.62,C1262709265,43071.62,0.0,C1378862826,21624.42,64696.03,1,0,1.0,1000.0,Critical,2992
646,CASH_OUT,6468916.64,C1530429651,6468916.64,0.0,C188203281,35684.9,6504601.55,1,0,1.0,1000.0,Critical,2995
647,TRANSFER,1517771.48,C142345179,1517771.48,0.0,C1700658534,0.0,0.0,1,0,1.0,1000.0,Critical,3004
646,CASH_OUT,10000000.0,C1474911553,10000000.0,0.0,C503835851,332983.03,10332983.03,1,0,1.0,1000.0,Critical,2996
646,CASH_OUT,10000000.0,C409047240,10000000.0,0.0,C325570373,235170.07,10235170.07,1,0,1.0,1000.0,Critical,2997
686,TRANSFER,160088.68,C489042260,160088.68,0.0,C1106727089,0.0,0.0,1,0,1.0,1000.0,Critical,3369
686,CASH_OUT,160088.68,C590262415,160088.68,0.0,C668046170,301078.64,461167.32,1,0,1.0,1000.0,Critical,3370
474,TRANSFER,149975.43,C535716283,149975.43,0.0,C1659926495,0.0,0.0,1,0,1.0,1000.0,Critical,1371
474,CASH_OUT,149975.43,C1846777916,149975.43,0.0,C1899546171,298776.08,448751.51,1,0,1.0,1000.0,Critical,1372
715,TRANSFER,621080.67,C323981419,621080.67,0.0,C21881841,0.0,0.0,1,0,1.0,1000.0,Critical,3656
473,TRANSFER,70239.81,C731157772,70239.81,0.0,C182956313,0.0,0.0,1,0,1.0,1000.0,Critical,1359
699,TRANSFER,62372.43,C2003289304,62372.43,0.0,C7749792,0.0,0.0,1,0,1.0,1000.0,Critical,3508
474,CASH_OUT,1165171.47,C1827869035,1165171.47,0.0,C372062896,371852.42,1537023.88,1,0,1.0,1000.0,Critical,1375
474,TRANSFER,1499869.54,C687615410,1499869.54,0.0,C1163176037,0.0,0.0,1,0,1.0,1000.0,Critical,1373
474,TRANSFER,87167.88,C1618990848,87167.88,0.0,C959315595,0.0,0.0,1,0,1.0,1000.0,Critical,1369
474,CASH_OUT,87167.88,C817565031,87167.88,0.0,C2032615769,421005.27,508173.15,1,0,1.0,1000.0,Critical,1370
475,TRANSFER,9511.69,C806333119,9511.69,0.0,C922111429,0.0,0.0,1,0,1.0,1000.0,Critical,1384
403,TRANSFER,949979.11,C1093983453,949979.11,0.0,C1655127778,0.0,0.0,1,0,1.0,1000.0,Critical,682
475,TRANSFER,876753.11,C1483122432,876753.11,0.0,C1940362937,0.0,0.0,1,0,1.0,1000.0,Critical,1378
475,CASH_OUT,876753.11,C1127304441,876753.11,0.0,C1403814902,0.0,876753.11,1,0,1.0,1000.0,Critical,1379
475,TRANSFER,20111.45,C644302607,20111.45,0.0,C457206167,0.0,0.0,1,0,1.0,1000.0,Critical,1380
475,CASH_OUT,20111.45,C1538717187,20111.45,0.0,C685749303,1431418.64,1451530.08,1,0,1.0,1000.0,Critical,1381
474,TRANSFER,1165171.47,C107566089,1165171.47,0.0,C956043310,0.0,0.0,1,0,1.0,1000.0,Critical,1374
371,CASH_OUT,174324.94,C1392000851,174324.94,0.0,C1530402774,226694.63,401019.57,1,0,1.0,1000.0,Critical,349
475,TRANSFER,71511.19,C5272295,71511.19,0.0,C1553362573,0.0,0.0,1,0,1.0,1000.0,Critical,1382
475,TRANSFER,1064995.85,C932045964,1064995.85,0.0,C69741433,0.0,0.0,1,0,1.0,1000.0,Critical,1376
475,CASH_OUT,1064995.85,C1191482277,1064995.85,0.0,C174516315,0.0,1064995.85,1,0,1.0,1000.0,Critical,1377
475,CASH_OUT,71511.19,C743231238,71511.19,0.0,C488128368,0.0,71511.19,1,0,1.0,1000.0,Critical,1383
405,CASH_OUT,2740879.15,C1459823327,2740879.15,0.0,C1835896559,1137372.51,3878251.66,1,0,1.0,1000.0,Critical,711
646,CASH_OUT,10000000.0,C352927410,10000000.0,0.0,C593822721,0.0,10000000.0,1,0,1.0,1000.0,Critical,2999
648,TRANSFER,774868.1,C174708557,774868.1,0.0,C1964948476,0.0,0.0,1,0,1.0,1000.0,Critical,3011
639,CASH_OUT,49199.2,C929319226,49199.2,0.0,C1153867548,0.0,49199.2,1,0,1.0,1000.0,Critical,2925
648,CASH_OUT,1086227.44,C1878954477,1086227.44,0.0,C1745741148,1017455.87,2103683.3,1,0,1.0,1000.0,Critical,3014
648,TRANSFER,27584.17,C728363232,27584.17,0.0,C2023858069,0.0,0.0,1,0,1.0,1000.0,Critical,3015
405,TRANSFER,70382.18,C809677827,70382.18,0.0,C87092424,0.0,0.0,1,0,1.0,1000.0,Critical,712
405,CASH_OUT,70382.18,C1251317715,70382.18,0.0,C1458984596,999649.42,1070031.6,1,0,1.0,1000.0,Critical,713
405,CASH_OUT,10000000.0,C273979298,10000000.0,0.0,C1510815107,111802.81,10111802.81,1,0,1.0,1000.0,Critical,709
405,TRANSFER,2740879.15,C1775580519,2740879.15,0.0,C2136505452,0.0,0.0,1,0,1.0,1000.0,Critical,710
638,CASH_OUT,249017.98,C1688050315,249017.98,0.0,C406482973,192109.7,441127.69,1,0,1.0,1000.0,Critical,2909
639,CASH_OUT,45890.12,C964390275,45890.12,0.0,C448797974,3851863.42,3897753.54,1,0,1.0,1000.0,Critical,2915
639,TRANSFER,349627.64,C246515037,349627.64,0.0,C1455585247,0.0,0.0,1,0,1.0,1000.0,Critical,2916
639,CASH_OUT,349627.64,C432374768,349627.64,0.0,C1055938470,0.0,349627.64,1,0,1.0,1000.0,Critical,2917
718,CASH_OUT,8851.38,C1231251587,8851.38,0.0,C1943166088,0.0,8851.38,1,0,1.0,1000.0,Critical,3695
718,TRANSFER,8851.38,C1268545631,8851.38,0.0,C1588541391,0.0,0.0,1,0,1.0,1000.0,Critical,3694
349,TRANSFER,319974.69,C1581587658,319974.69,0.0,C1897617923,0.0,0.0,1,0,1.0,1000.0,Critical,116
349,CASH_OUT,319974.69,C1622600988,319974.69,0.0,C1717143269,14890.19,334864.88,1,0,1.0,1000.0,Critical,117
639,CASH_OUT,711932.67,C224350249,711932.67,0.0,C1555994470,20563.09,732495.77,1,0,1.0,1000.0,Critical,2919
639,CASH_OUT,305846.12,C240039250,305846.12,0.0,C1194562767,0.0,305846.12,1,0,1.0,1000.0,Critical,2927
638,TRANSFER,1559540.62,C485713115,1559540.62,0.0,C1786870760,0.0,0.0,1,0,1.0,1000.0,Critical,2906
638,CASH_OUT,1559540.62,C1776782746,1559540.62,0.0,C915520756,100482.9,1660023.52,1,0,1.0,1000.0,Critical,2907
638,TRANSFER,249017.98,C682034633,249017.98,0.0,C650703118,0.0,0.0,1,0,1.0,1000.0,Critical,2908
649,CASH_OUT,150205.64,C347416384,150205.64,0.0,C636863555,0.0,150205.64,1,0,1.0,1000.0,Critical,3024
709,CASH_OUT,242296.17,C657317205,242296.17,0.0,C144113427,0.0,242296.17,1,0,1.0,1000.0,Critical,3597
637,CASH_OUT,107246.03,C172453788,107246.03,0.0,C390359674,0.0,107246.03,1,0,1.0,1000.0,Critical,2900
649,TRANSFER,963966.56,C333851574,963966.56,0.0,C1907611858,0.0,0.0,1,0,1.0,1000.0,Critical,3025
649,CASH_OUT,963966.56,C164247053,963966.56,0.0,C5335612,0.0,963966.56,1,0,1.0,1000.0,Critical,3026
649,TRANSFER,30674.98,C1185407067,30674.98,0.0,C1105743477,0.0,0.0,1,0,1.0,1000.0,Critical,3027
596,CASH_OUT,196385.55,C249207419,196385.55,0.0,C1620122433,0.0,196385.55,1,0,1.0,1000.0,Critical,2494
596,TRANSFER,196385.55,C959692250,196385.55,0.0,C665462756,0.0,0.0,1,0,1.0,1000.0,Critical,2493
648,CASH_OUT,398045.73,C1228762616,398045.73,0.0,C596041250,0.0,398045.73,1,0,1.0,1000.0,Critical,3018
648,TRANSFER,17733.57,C766999247,17733.57,0.0,C1200809974,0.0,0.0,1,0,1.0,1000.0,Critical,3019
648,CASH_OUT,1005346.72,C845487324,1005346.72,0.0,C1150675695,227.11,1005573.83,1,0,1.0,1000.0,Critical,3022
649,TRANSFER,150205.64,C1014484059,150205.64,0.0,C1745685493,0.0,0.0,1,0,1.0,1000.0,Critical,3023
648,CASH_OUT,774868.1,C1516959235,774868.1,0.0,C1812639726,131877.41,906745.51,1,0,1.0,1000.0,Critical,3012
648,TRANSFER,1086227.44,C1889568678,1086227.44,0.0,C1906681343,0.0,0.0,1,0,1.0,1000.0,Critical,3013
648,TRANSFER,468638.03,C313989858,468638.03,0.0,C969680632,0.0,0.0,1,0,1.0,1000.0,Critical,3010
647,TRANSFER,964876.58,C1995588993,964876.58,0.0,C1782972951,0.0,0.0,1,0,1.0,1000.0,Critical,3002
647,CASH_OUT,964876.58,C334503836,964876.58,0.0,C69373122,203741.11,1168617.69,1,0,1.0,1000.0,Critical,3003
648,TRANSFER,398045.73,C1389887414,398045.73,0.0,C452478400,0.0,0.0,1,0,1.0,1000.0,Critical,3017
648,CASH_OUT,27584.17,C641646944,27584.17,0.0,C951980885,0.0,27584.17,1,0,1.0,1000.0,Critical,3016
647,CASH_OUT,1517771.48,C375476201,1517771.48,0.0,C1907987459,161843.29,1679614.77,1,0,1.0,1000.0,Critical,3005
647,TRANSFER,2253811.33,C1918619369,2253811.33,0.0,C1942317737,0.0,0.0,1,0,1.0,1000.0,Critical,3006
647,CASH_OUT,2253811.33,C1631859649,2253811.33,0.0,C526945673,0.0,2253811.33,1,0,1.0,1000.0,Critical,3007
647,TRANSFER,64202.85,C164529897,64202.85,0.0,C1837582167,0.0,0.0,1,0,1.0,1000.0,Critical,3008
647,CASH_OUT,64202.85,C357338686,64202.85,0.0,C831722456,42467.49,106670.33,1,0,1.0,1000.0,Critical,3009
648,CASH_OUT,17733.57,C2110950360,17733.57,0.0,C1146126166,4802659.6,4820393.17,1,0,1.0,1000.0,Critical,3020
648,TRANSFER,1005346.72,C278258075,1005346.72,0.0,C28830193,0.0,0.0,1,0,1.0,1000.0,Critical,3021
651,TRANSFER,65494.78,C504273308,65494.78,0.0,C1723740840,0.0,0.0,1,0,1.0,1000.0,Critical,3051
651,CASH_OUT,65494.78,C1340594574,65494.78,0.0,C1088639142,422252.51,487747.29,1,0,1.0,1000.0,Critical,3052
652,TRANSFER,762782.66,C1580037772,762782.66,0.0,C1784796594,0.0,0.0,1,0,1.0,1000.0,Critical,3053
610,TRANSFER,33964.87,C915330664,33964.87,0.0,C1672862058,0.0,0.0,1,0,1.0,1000.0,Critical,2626
650,CASH_OUT,50523.78,C1711085884,50523.78,0.0,C1148781766,0.0,50523.78,1,0,1.0,1000.0,Critical,3042
650,TRANSFER,230652.43,C1117030253,230652.43,0.0,C1682998072,0.0,0.0,1,0,1.0,1000.0,Critical,3043
650,CASH_OUT,230652.43,C821616305,230652.43,0.0,C1559145787,55063.86,285716.3,1,0,1.0,1000.0,Critical,3044
650,TRANSFER,50523.78,C1539163115,50523.78,0.0,C49597857,0.0,0.0,1,0,1.0,1000.0,Critical,3041
649,TRANSFER,733119.42,C881360677,733119.42,0.0,C41986446,0.0,0.0,1,0,1.0,1000.0,Critical,3029
651,TRANSFER,130777.09,C527353912,130777.09,0.0,C99611102,0.0,0.0,1,0,1.0,1000.0,Critical,3045
650,TRANSFER,4480592.14,C1190439284,4480592.14,0.0,C916277817,0.0,0.0,1,0,1.0,1000.0,Critical,3030
650,CASH_OUT,71666.93,C1927136049,71666.93,0.0,C267842927,83551.03,155217.96,1,0,1.0,1000.0,Critical,3033
650,TRANSFER,916886.3,C293694231,916886.3,0.0,C1212401014,0.0,0.0,1,0,1.0,1000.0,Critical,3034
650,TRANSFER,692654.27,C435003043,692654.27,0.0,C1552080163,0.0,0.0,1,0,1.0,1000.0,Critical,3035
650,CASH_OUT,692654.27,C87360228,692654.27,0.0,C1275559183,0.0,692654.27,1,0,1.0,1000.0,Critical,3036
650,TRANSFER,18982.32,C536221830,18982.32,0.0,C659146767,0.0,0.0,1,0,1.0,1000.0,Critical,3037
405,CASH_OUT,70756.72,C1829042347,70756.72,0.0,C1046063935,0.0,70756.72,1,0,1.0,1000.0,Critical,715
650,CASH_OUT,18982.32,C742545295,18982.32,0.0,C1776178192,2207295.98,2226278.3,1,0,1.0,1000.0,Critical,3038
650,TRANSFER,1264551.38,C1504697378,1264551.38,0.0,C1780665537,0.0,0.0,1,0,1.0,1000.0,Critical,3039
650,CASH_OUT,4480592.14,C631132881,4480592.14,0.0,C354729462,3244885.0,7725477.14,1,0,1.0,1000.0,Critical,3031
650,TRANSFER,71666.93,C1545632149,71666.93,0.0,C1733725096,0.0,0.0,1,0,1.0,1000.0,Critical,3032
649,CASH_OUT,30674.98,C31510434,30674.98,0.0,C1809202550,326371.7,357046.68,1,0,1.0,1000.0,Critical,3028
638,TRANSFER,345116.0,C1604322396,345116.0,0.0,C1515434916,0.0,0.0,1,0,1.0,1000.0,Critical,2901
638,CASH_OUT,345116.0,C1587485060,345116.0,0.0,C1268840633,249636.76,594752.77,1,0,1.0,1000.0,Critical,2902
637,TRANSFER,107246.03,C1311270979,107246.03,0.0,C1050312634,0.0,0.0,1,0,1.0,1000.0,Critical,2899
709,TRANSFER,242296.17,C535302480,242296.17,0.0,C1442778560,0.0,0.0,1,0,1.0,1000.0,Critical,3596
405,TRANSFER,70756.72,C2042587270,70756.72,0.0,C1273182282,0.0,0.0,1,0,1.0,1000.0,Critical,714
475,CASH_OUT,9511.69,C1550140499,9511.69,0.0,C119015629,745613.01,755124.7,1,0,1.0,1000.0,Critical,1385
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1,0,1.0,1000.0,Critical,1388
475,CASH_OUT,29611.08,C779716783,29611.08,0.0,C1919160151,723084.29,752695.37,1,0,1.0,1000.0,Critical,1389
403,CASH_OUT,949979.11,C971577416,949979.11,0.0,C1652005697,0.0,949979.11,1,0,1.0,1000.0,Critical,683
476,TRANSFER,468599.79,C1023402674,468599.79,0.0,C1914393339,0.0,0.0,1,0,1.0,1000.0,Critical,1390
701,CASH_OUT,306691.05,C1742581388,306691.05,0.0,C1623138506,0.0,306691.05,1,0,1.0,1000.0,Critical,3529
567,TRANSFER,122816.67,C1014449898,122816.67,0.0,C1843501227,0.0,0.0,1,0,1.0,1000.0,Critical,2225
567,CASH_OUT,122816.67,C317430000,122816.67,0.0,C1681760048,807810.34,930627.01,1,0,1.0,1000.0,Critical,2226
475,TRANSFER,11424.36,C1596047986,11424.36,0.0,C1251374638,0.0,0.0,1,0,1.0,1000.0,Critical,1386
475,CASH_OUT,11424.36,C358552175,11424.36,0.0,C11759889,155495.9,166920.26,1,0,1.0,1000.0,Critical,1387
567,TRANSFER,175203.45,C905679615,175203.45,0.0,C572787442,0.0,0.0,1,0,1.0,1000.0,Critical,2223
567,CASH_OUT,175203.45,C1731825076,175203.45,0.0,C1046160944,2735776.45,2910979.9,1,0,1.0,1000.0,Critical,2224
701,CASH_OUT,496420.67,C1977168836,496420.67,0.0,C1041919109,16031.49,512452.16,1,0,1.0,1000.0,Critical,3531
701,TRANSFER,79581.24,C438236992,79581.24,0.0,C1490705350,0.0,0.0,1,0,1.0,1000.0,Critical,3532
701,CASH_OUT,79581.24,C272466753,79581.24,0.0,C547672572,143993.58,223574.82,1,0,1.0,1000.0,Critical,3533
701,TRANSFER,1947831.96,C83368332,1947831.96,0.0,C195897320,0.0,0.0,1,0,1.0,1000.0,Critical,3534
349,CASH_OUT,1258706.84,C323473080,1258706.84,0.0,C56779001,1054367.91,2313074.75,1,0,1.0,1000.0,Critical,113
349,TRANSFER,1258706.84,C1395405060,1258706.84,0.0,C567530691,0.0,0.0,1,0,1.0,1000.0,Critical,112
652,CASH_OUT,258570.41,C205274654,258570.41,0.0,C1586846066,0.0,258570.41,1,0,1.0,1000.0,Critical,3060
652,TRANSFER,92043.22,C1046754068,92043.22,0.0,C254188443,0.0,0.0,1,0,1.0,1000.0,Critical,3061
652,TRANSFER,2054631.55,C534774470,2054631.55,0.0,C304432488,0.0,0.0,1,0,1.0,1000.0,Critical,3063
652,CASH_OUT,2054631.55,C1916867562,2054631.55,0.0,C499193602,0.0,2054631.55,1,0,1.0,1000.0,Critical,3064
652,CASH_OUT,92043.22,C784347509,92043.22,0.0,C1769542876,3090723.25,3182766.47,1,0,1.0,1000.0,Critical,3062
651,TRANSFER,9996886.64,C429282035,9996886.64,0.0,C1318460385,0.0,0.0,1,0,1.0,1000.0,Critical,3049
651,CASH_OUT,9996886.64,C887830623,9996886.64,0.0,C1319987164,20429.76,10017316.4,1,0,1.0,1000.0,Critical,3050
652,TRANSFER,80397.86,C1839358501,80397.86,0.0,C1153377397,0.0,0.0,1,0,1.0,1000.0,Critical,3065
650,CASH_OUT,1264551.38,C1956698065,1264551.38,0.0,C1464410535,0.0,1264551.38,1,0,1.0,1000.0,Critical,3040
653,CASH_OUT,940957.88,C655091661,940957.88,0.0,C1527942932,434097.75,1375055.63,1,0,1.0,1000.0,Critical,3068
653,TRANSFER,119.65,C1497766467,119.65,0.0,C543477940,0.0,0.0,1,0,1.0,1000.0,Critical,3069
652,CASH_OUT,762782.66,C1357888616,762782.66,0.0,C1949432790,0.0,762782.66,1,0,1.0,1000.0,Critical,3054
652,TRANSFER,740124.95,C2073636475,740124.95,0.0,C1794713001,0.0,0.0,1,0,1.0,1000.0,Critical,3057
652,CASH_OUT,740124.95,C1454952860,740124.95,0.0,C71447859,1382863.66,2122988.62,1,0,1.0,1000.0,Critical,3058
652,TRANSFER,258570.41,C1873532764,258570.41,0.0,C205442516,0.0,0.0,1,0,1.0,1000.0,Critical,3059
588,TRANSFER,16619.95,C269855064,16619.95,0.0,C501496280,0.0,0.0,1,0,1.0,1000.0,Critical,2433
588,CASH_OUT,16619.95,C1105637215,16619.95,0.0,C965761835,0.0,16619.95,1,0,1.0,1000.0,Critical,2434
336,TRANSFER,38115.0,C196135268,38115.0,0.0,C1809264943,0.0,0.0,1,0,1.0,1000.0,Critical,7
374,TRANSFER,115125.3,C92520056,115125.3,0.0,C1970886312,0.0,0.0,1,0,1.0,1000.0,Critical,382
374,CASH_OUT,115125.3,C908924241,115125.3,0.0,C1546609345,8601839.76,8716965.06,1,0,1.0,1000.0,Critical,383
651,CASH_OUT,2935952.76,C1884318665,2935952.76,0.0,C687662145,113270.41,3049223.17,1,0,1.0,1000.0,Critical,3048
542,TRANSFER,5166393.44,C1707763066,5166393.44,0.0,C190447545,0.0,0.0,1,0,1.0,1000.0,Critical,1996
542,CASH_OUT,5166393.44,C1354111086,5166393.44,0.0,C1655452584,0.0,5166393.44,1,0,1.0,1000.0,Critical,1997
651,CASH_OUT,130777.09,C1641644327,130777.09,0.0,C1447531864,0.0,130777.09,1,0,1.0,1000.0,Critical,3046
651,TRANSFER,2935952.76,C135132555,2935952.76,0.0,C409217818,0.0,0.0,1,0,1.0,1000.0,Critical,3047
610,CASH_OUT,33964.87,C2144754403,33964.87,0.0,C1140976771,0.0,33964.87,1,0,1.0,1000.0,Critical,2627
336,CASH_OUT,38115.0,C1960830625,38115.0,0.0,C1755573980,190197.12,228312.12,1,0,1.0,1000.0,Critical,8
656,TRANSFER,283121.68,C817947790,283121.68,0.0,C1736479998,0.0,0.0,1,0,1.0,1000.0,Critical,3089
656,CASH_OUT,283121.68,C1974514643,283121.68,0.0,C474804465,77431.12,360552.79,1,0,1.0,1000.0,Critical,3090
656,TRANSFER,46291.81,C1608445918,46291.81,0.0,C797035468,0.0,0.0,1,0,1.0,1000.0,Critical,3085
656,CASH_OUT,46291.81,C68542606,46291.81,0.0,C1411993803,799108.3,845400.11,1,0,1.0,1000.0,Critical,3086
656,TRANSFER,5349.74,C70903191,5349.74,0.0,C1341550882,0.0,0.0,1,0,1.0,1000.0,Critical,3087
350,TRANSFER,915672.67,C835019402,915672.67,0.0,C742104229,0.0,0.0,1,0,1.0,1000.0,Critical,130
350,CASH_OUT,915672.67,C1425610386,915672.67,0.0,C1547228019,999821.05,1915493.72,1,0,1.0,1000.0,Critical,131
656,TRANSFER,766257.55,C904749186,766257.55,0.0,C1046618860,0.0,0.0,1,0,1.0,1000.0,Critical,3093
654,CASH_OUT,1290224.84,C303493343,1290224.84,0.0,C1404739013,0.0,1290224.84,1,0,1.0,1000.0,Critical,3076
654,TRANSFER,668595.91,C2116089782,668595.91,0.0,C1859562706,0.0,0.0,1,0,1.0,1000.0,Critical,3077
654,CASH_OUT,114627.08,C857672087,114627.08,0.0,C1387515555,0.0,114627.08,1,0,1.0,1000.0,Critical,3080
655,TRANSFER,253648.68,C1000036340,253648.68,0.0,C1958275811,0.0,0.0,1,0,1.0,1000.0,Critical,3081
655,CASH_OUT,253648.68,C1465089227,253648.68,0.0,C1608668742,0.0,253648.68,1,0,1.0,1000.0,Critical,3082
655,TRANSFER,45758.71,C454963917,45758.71,0.0,C1328313675,0.0,0.0,1,0,1.0,1000.0,Critical,3083
653,CASH_OUT,119.65,C773613907,119.65,0.0,C1518370196,1183575.58,1183695.22,1,0,1.0,1000.0,Critical,3070
652,TRANSFER,2911505.23,C1683729969,2911505.23,0.0,C557033420,0.0,0.0,1,0,1.0,1000.0,Critical,3055
652,CASH_OUT,2911505.23,C1312139303,2911505.23,0.0,C1072804612,474059.17,3385564.4,1,0,1.0,1000.0,Critical,3056
653,TRANSFER,128440.4,C144389176,128440.4,0.0,C631598380,0.0,0.0,1,0,1.0,1000.0,Critical,3071
655,CASH_OUT,45758.71,C959463249,45758.71,0.0,C854630819,0.0,45758.71,1,0,1.0,1000.0,Critical,3084
653,CASH_OUT,128440.4,C1893109609,128440.4,0.0,C1681867891,1424377.87,1552818.27,1,0,1.0,1000.0,Critical,3072
652,CASH_OUT,80397.86,C1111928189,80397.86,0.0,C909134894,410068.69,490466.54,1,0,1.0,1000.0,Critical,3066
653,TRANSFER,940957.88,C1563386305,940957.88,0.0,C2099892089,0.0,0.0,1,0,1.0,1000.0,Critical,3067
654,TRANSFER,48712.12,C1730244452,48712.12,0.0,C1093803514,0.0,0.0,1,0,1.0,1000.0,Critical,3073
654,CASH_OUT,48712.12,C356205172,48712.12,0.0,C1034144865,258570.9,307283.02,1,0,1.0,1000.0,Critical,3074
654,TRANSFER,1290224.84,C296753895,1290224.84,0.0,C254269192,0.0,0.0,1,0,1.0,1000.0,Critical,3075
654,CASH_OUT,668595.91,C835134180,668595.91,0.0,C57292104,72554.54,741150.46,1,0,1.0,1000.0,Critical,3078
654,TRANSFER,114627.08,C12780702,114627.08,0.0,C548495641,0.0,0.0,1,0,1.0,1000.0,Critical,3079
657,TRANSFER,2333929.91,C178173239,2333929.91,0.0,C271271665,0.0,0.0,1,0,1.0,1000.0,Critical,3106
657,TRANSFER,41428.9,C1550289532,41428.9,0.0,C1640654311,0.0,0.0,1,0,1.0,1000.0,Critical,3102
657,TRANSFER,2429711.09,C1209540867,2429711.09,0.0,C1041044080,0.0,0.0,1,0,1.0,1000.0,Critical,3100
657,CASH_OUT,1619313.55,C1999663359,1619313.55,0.0,C944268161,0.0,1619313.55,1,0,1.0,1000.0,Critical,3108
658,CASH_OUT,54583.71,C288327856,54583.71,0.0,C1847735500,0.0,54583.71,1,0,1.0,1000.0,Critical,3115
393,CASH_OUT,290198.92,C1130239772,290198.92,0.0,C1799856639,0.0,290198.92,1,0,1.0,1000.0,Critical,562
657,CASH_OUT,2429711.09,C765888387,2429711.09,0.0,C1289554700,50934.53,2480645.62,1,0,1.0,1000.0,Critical,3101
656,TRANSFER,84007.22,C579843849,84007.22,0.0,C1006401921,0.0,0.0,1,0,1.0,1000.0,Critical,3096
656,CASH_OUT,84007.22,C2028520999,84007.22,0.0,C224273997,0.0,84007.22,1,0,1.0,1000.0,Critical,3097
393,TRANSFER,290198.92,C1884412313,290198.92,0.0,C1709832944,0.0,0.0,1,0,1.0,1000.0,Critical,561
656,TRANSFER,110528.53,C307234825,110528.53,0.0,C949239257,0.0,0.0,1,0,1.0,1000.0,Critical,3094
656,CASH_OUT,494446.94,C334271518,494446.94,0.0,C2013684634,3324564.1,3819011.04,1,0,1.0,1000.0,Critical,3099
656,TRANSFER,494446.94,C890580817,494446.94,0.0,C1496820416,0.0,0.0,1,0,1.0,1000.0,Critical,3098
588,CASH_OUT,2709729.22,C628191436,2709729.22,0.0,C1265889707,411422.93,3121152.15,1,0,1.0,1000.0,Critical,2436
397,CASH_OUT,387408.11,C180844213,387408.11,0.0,C2083128008,187203.74,574611.85,1,0,1.0,1000.0,Critical,596
588,CASH_OUT,98533.36,C1725698995,98533.36,0.0,C62219962,0.0,98533.36,1,0,1.0,1000.0,Critical,2438
588,TRANSFER,98533.36,C158107146,98533.36,0.0,C1790666216,0.0,0.0,1,0,1.0,1000.0,Critical,2437
718,TRANSFER,371449.7,C1572583311,371449.7,0.0,C336176580,0.0,0.0,1,0,1.0,1000.0,Critical,3692
718,CASH_OUT,371449.7,C743630497,371449.7,0.0,C278676454,22146.7,393596.39,1,0,1.0,1000.0,Critical,3693
656,CASH_OUT,110528.53,C2014517092,110528.53,0.0,C1002952732,600331.95,710860.48,1,0,1.0,1000.0,Critical,3095
656,TRANSFER,9468064.05,C554608123,9468064.05,0.0,C532377290,0.0,0.0,1,0,1.0,1000.0,Critical,3091
656,CASH_OUT,9468064.05,C1372628002,9468064.05,0.0,C1058427074,100936.07,9569000.12,1,0,1.0,1000.0,Critical,3092
